Regency/City,Province,Exposure,Climate Change,CV,AAL,Lognormal_Mean,Lognormal_Median,VaR_95%,TVaR_95%,VaR_99%,TVaR_99%,PML_25,PML_50,PML_100,PML_250,Prob_Any_Loss (%),μ,σ
Badung,Bali,Hotel,1,0.75,77466066647.0,77466066647.0,61972853317.0,185961000000.0,1294720000000.0,293186000000.0,7369900000000.0,199584000000.0,244373000000.0,293186000000.0,364455000000.0,3.9239,24.84996228,0.668047231
Badung,Bali,Hotel,1,0.85,77541259872.0,77541259872.0,59081734645.0,198712000000.0,1268440000000.0,328455000000.0,7319600000000.0,214841000000.0,268642000000.0,328455000000.0,417628000000.0,3.9239,24.80218766,0.73741218
Badung,Bali,Hotel,1,0.95,77614415607.0,77614415607.0,56270407354.0,210462000000.0,1242380000000.0,363525000000.0,7266970000000.0,229105000000.0,292139000000.0,363525000000.0,472043000000.0,3.9239,24.75343461,0.801978061
Bangli,Bali,Hotel,1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.14916638
Bangli,Bali,Hotel,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.246220677
Bangli,Bali,Hotel,1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.339938731
Bangli,Bali,Hotel,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.429421382
Bangli,Bali,Hotel,1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.51408705
Bangli,Bali,Hotel,1,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.593646264
Bangli,Bali,Hotel,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.668047231
Bangli,Bali,Hotel,1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.73741218
Bangli,Bali,Hotel,1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.801978061
Buleleng,Bali,Hotel,1,0.15,9578692986.0,9578692986.0,9472717706.0,12106865736.0,178668000000.0,13402332215.0,943757000000.0,12299509093.0,12868289891.0,13402332215.0,14069586747.0,3.9239,22.97168168,0.14916638
Buleleng,Bali,Hotel,1,0.25,9588219589.0,9588219589.0,9301939324.0,13946378678.0,176239000000.0,16494349315.0,940837000000.0,14314571689.0,15423593079.0,16494349315.0,17871679902.0,3.9239,22.95348874,0.246220677
Buleleng,Bali,Hotel,1,0.35,9597986310.0,9597986310.0,9059139583.0,15846102973.0,173539000000.0,19977165379.0,937249000000.0,16426570031.0,18209126867.0,19977165379.0,22316256211.0,3.9239,22.92703998,0.339938731
Buleleng,Bali,Hotel,1,0.45,9607839430.0,9607839430.0,8761595394.0,17755819619.0,170616000000.0,23792288824.0,932999000000.0,18581380715.0,21164001707.0,23792288824.0,27364142599.0,3.9239,22.89364385,0.429421382
Buleleng,Bali,Hotel,1,0.55,9617647312.0,9617647312.0,8427135579.0,19629918834.0,167525000000.0,27865858793.0,928129000000.0,20727513297.0,24222032273.0,27865858793.0,32945400744.0,3.9239,22.85472276,0.51408705
Buleleng,Bali,Hotel,1,0.65,9627306375.0,9627306375.0,8071953572.0,21431391553.0,164322000000.0,32118213117.0,922706000000.0,22821059624.0,27319367962.0,32118213117.0,38969795249.0,3.9239,22.81166137,0.593646264
Buleleng,Bali,Hotel,1,0.75,9636741429.0,9636741429.0,7709393143.0,23133444511.0,161062000000.0,36472178219.0,916812000000.0,24828208744.0,30399943405.0,36472178219.0,45338083076.0,3.9239,22.76570531,0.668047231
Buleleng,Bali,Hotel,1,0.85,9645902407.0,9645902407.0,7349592299.0,24719191898.0,157790000000.0,40858795104.0,910537000000.0,26725604485.0,33418321736.0,40858795104.0,51951647074.0,3.9239,22.71791068,0.73741218
Buleleng,Bali,Hotel,1,0.95,9654759527.0,9654759527.0,6999695188.0,26180192840.0,154544000000.0,45220320818.0,903967000000.0,28499268631.0,36340331069.0,45220320818.0,58719296665.0,3.9239,22.66913244,0.801978061
Denpasar CIty,Bali,Hotel,1,0.15,874590806.5,874590806.5,864914642.4,1105427795.0,16313434675.0,1223711477.0,86170501040.0,1123017263.0,1174950283.0,1223711477.0,1284635726.0,3.9239,20.57814138,0.14916638
Denpasar CIty,Bali,Hotel,1,0.25,875459119.5,875459119.5,849320098.9,1273383894.0,16091612017.0,1506028142.0,85903819070.0,1307002015.0,1408261992.0,1506028142.0,1631786278.0,3.9239,20.5599467,0.246220677
Denpasar CIty,Bali,Hotel,1,0.35,876348978.5,876348978.5,827149306.5,1446836420.0,15845074589.0,1824025156.0,85576007408.0,1499836258.0,1662593508.0,1824025156.0,2037597023.0,3.9239,20.53349578,0.339938731
Denpasar CIty,Bali,Hotel,1,0.45,877246298.7,877246298.7,799979765.1,1621199767.0,15578128580.0,2172361170.0,85187737073.0,1696577839.0,1932384726.0,2172361170.0,2498490216.0,3.9239,20.50009699,0.429421382
Denpasar CIty,Bali,Hotel,1,0.55,878139101.2,878139101.2,769439450.5,1792309358.0,15295836509.0,2544291696.0,84742798423.0,1892525199.0,2211592187.0,2544291696.0,3008079176.0,3.9239,20.46117282,0.51408705
Denpasar CIty,Bali,Hotel,1,0.65,879018025.1,879018025.1,737007051.7,1956786119.0,15003401704.0,2932542828.0,84247341403.0,2083669303.0,2494385858.0,2932542828.0,3558124269.0,3.9239,20.41810802,0.593646264
Denpasar CIty,Bali,Hotel,1,0.75,879876326.1,879876326.1,703901060.9,2112183907.0,14705680917.0,3330068199.0,83708934853.0,2266923239.0,2775646801.0,3330068199.0,4139563800.0,3.9239,20.37214837,0.668047231
Denpasar CIty,Bali,Hotel,1,0.85,880709554.8,880709554.8,671047237.3,2256961306.0,14406881164.0,3730571773.0,83135683200.0,2440154817.0,3051226730.0,3730571773.0,4743393623.0,3.9239,20.32435009,0.73741218
Denpasar CIty,Bali,Hotel,1,0.95,881515099.7,881515099.7,639097948.0,2390348018.0,14110429476.0,4128781821.0,82535537859.0,2602088178.0,3318006055.0,4128781821.0,5361288027.0,3.9239,20.27556828,0.801978061
Gianyar,Bali,Hotel,1,0.15,15881603263.0,15881603263.0,15705894808.0,20073348072.0,296234000000.0,22221249116.0,1564760000000.0,20392753379.0,21335799677.0,22221249116.0,23327566206.0,3.9239,23.47730194,0.14916638
Gianyar,Bali,Hotel,1,0.25,15897242971.0,15897242971.0,15422591041.0,23123059328.0,292204000000.0,27347587973.0,1559910000000.0,23733522377.0,25572276937.0,27347587973.0,29631198480.0,3.9239,23.45909922,0.246220677
Gianyar,Bali,Hotel,1,0.35,15913320956.0,15913320956.0,15019920962.0,26272607021.0,287725000000.0,33121848084.0,1553950000000.0,27235012915.0,30190466085.0,33121848084.0,37000026481.0,3.9239,23.43264322,0.339938731
Gianyar,Bali,Hotel,1,0.45,15929606065.0,15929606065.0,14526550340.0,29438794640.0,282878000000.0,39447140134.0,1546890000000.0,30807558463.0,35089492537.0,39447140134.0,45369202422.0,3.9239,23.39924387,0.429421382
Gianyar,Bali,Hotel,1,0.55,15945895662.0,15945895662.0,13972047457.0,32546071553.0,277753000000.0,46201119926.0,1538820000000.0,34365864505.0,40159717531.0,46201119926.0,54622914085.0,3.9239,23.36032456,0.51408705
Gianyar,Bali,Hotel,1,0.65,15962026062.0,15962026062.0,13383258855.0,35533140547.0,272446000000.0,53251837520.0,1529840000000.0,37837203294.0,45295376132.0,53251837520.0,64611726599.0,3.9239,23.31727042,0.593646264
Gianyar,Bali,Hotel,1,0.75,15977874499.0,15977874499.0,12782299600.0,38355628388.0,267044000000.0,60471466479.0,1520090000000.0,41165575134.0,50403602098.0,60471466479.0,75171281366.0,3.9239,23.27132721,0.668047231
Gianyar,Bali,Hotel,1,0.85,15993355410.0,15993355410.0,12185966310.0,40985571363.0,261624000000.0,67745785116.0,1509710000000.0,44312296872.0,55409133762.0,67745785116.0,86138250287.0,3.9239,23.22355082,0.73741218
Gianyar,Bali,Hotel,1,0.95,16008413993.0,16008413993.0,11606091078.0,43408990586.0,256247000000.0,74979145215.0,1498850000000.0,47254215860.0,60255365532.0,74979145215.0,97361597439.0,3.9239,23.17479589,0.801978061
Jembrana,Bali,Hotel,1,0.15,20848260.62,20848260.62,20617602.82,26350890.72,388875271.9,29170505.34,2054109247.0,26770183.72,28008149.1,29170505.34,30622801.23,3.9239,16.84165577,0.14916638
Jembrana,Bali,Hotel,1,0.25,20868659.73,20868659.73,20245573.72,30354147.43,383582017.9,35899778.9,2047722766.0,31155515.67,33569289.14,35899778.9,38897524.52,3.9239,16.82344675,0.246220677
Jembrana,Bali,Hotel,1,0.35,20889619.52,20889619.52,19716841.95,34488386.56,377700650.7,43479472.72,2039883972.0,35751749.06,39631410.15,43479472.72,48570407.0,3.9239,16.79698375,0.339938731
Jembrana,Bali,Hotel,1,0.45,20910841.71,20910841.71,19069046.24,38644394.11,371334460.2,51782379.28,2030612484.0,40441174.49,46062082.2,51782379.28,59556288.23,3.9239,16.76357696,0.429421382
Jembrana,Bali,Hotel,1,0.55,20932066.76,20932066.76,18341009.9,42723002.64,364604503.4,60647890.04,2020001059.0,45111832.24,52717382.97,60647890.04,71703120.88,3.9239,16.72465009,0.51408705
Jembrana,Bali,Hotel,1,0.65,20953086.5,20953086.5,17567981.62,46643763.43,357634957.1,69902802.66,2008197536.0,49668268.33,59458487.95,69902802.66,84814740.39,3.9239,16.68158858,0.593646264
Jembrana,Bali,Hotel,1,0.75,20973745.82,20973745.82,16778996.66,50348449.08,350541552.8,79379342.19,1995382613.0,54036994.06,66163514.98,79379342.19,98675411.95,3.9239,16.63563846,0.668047231
Jembrana,Bali,Hotel,1,0.85,20993937.3,20993937.3,15996106.26,53800374.8,343424410.7,88927603.27,1981749046.0,58167254.98,72733697.85,88927603.27,113070770.9,3.9239,16.58785589,0.73741218
Jembrana,Bali,Hotel,1,0.95,21013592.61,21013592.61,15234842.74,56981212.76,336364988.6,98422068.06,1967485490.0,62028683.26,79094762.55,98422068.06,127802600.9,3.9239,16.53909565,0.801978061
Karangasem,Bali,Hotel,1,0.15,2022050000000000.0,2022050000000000.0,1999680000000000.0,2555750000000000.0,3.77167e+16,2829220000000000.0,1.99226e+17,2596420000000000.0,2716490000000000.0,2829220000000000.0,2970080000000000.0,3.9239,35.23176494,0.14916638
Karangasem,Bali,Hotel,1,0.25,2024190000000000.0,2024190000000000.0,1963750000000000.0,2944250000000000.0,3.72061e+16,3482150000000000.0,1.98622e+17,3021980000000000.0,3256100000000000.0,3482150000000000.0,3772920000000000.0,3.9239,35.21363248,0.246220677
Karangasem,Bali,Hotel,1,0.35,2026250000000000.0,2026250000000000.0,1912490000000000.0,3345300000000000.0,3.66361e+16,4217410000000000.0,1.97864e+17,3467840000000000.0,3844160000000000.0,4217410000000000.0,4711220000000000.0,3.9239,35.18718231,0.339938731
Karangasem,Bali,Hotel,1,0.45,2028150000000000.0,2028150000000000.0,1849510000000000.0,3748130000000000.0,3.60158e+16,5022390000000000.0,1.9695e+17,3922400000000000.0,4467570000000000.0,5022390000000000.0,5776380000000000.0,3.9239,35.15369829,0.429421382
Karangasem,Bali,Hotel,1,0.55,2029840000000000.0,2029840000000000.0,1778580000000000.0,4142970000000000.0,3.53567e+16,5881190000000000.0,1.95885e+17,4374620000000000.0,5112150000000000.0,5881190000000000.0,6953250000000000.0,3.9239,35.11459047,0.51408705
Karangasem,Bali,Hotel,1,0.65,2031290000000000.0,2031290000000000.0,1703120000000000.0,4521870000000000.0,3.46709e+16,6776710000000000.0,1.94684e+17,4815080000000000.0,5764190000000000.0,6776710000000000.0,8222350000000000.0,3.9239,35.07124113,0.593646264
Karangasem,Bali,Hotel,1,0.75,2032500000000000.0,2032500000000000.0,1626000000000000.0,4879120000000000.0,3.39699e+16,7692410000000000.0,1.93367e+17,5236560000000000.0,6411710000000000.0,7692410000000000.0,9562340000000000.0,3.9239,35.02490058,0.668047231
Karangasem,Bali,Hotel,1,0.85,2033470000000000.0,2033470000000000.0,1549380000000000.0,5211110000000000.0,3.32641e+16,8613530000000000.0,1.91952e+17,5634080000000000.0,7044990000000000.0,8613530000000000.0,1.0952e+16,3.9239,34.97663384,0.73741218
Karangasem,Bali,Hotel,1,0.95,2034220000000000.0,2034220000000000.0,1474810000000000.0,5516080000000000.0,3.25619e+16,9527770000000000.0,1.90463e+17,6004700000000000.0,7656780000000000.0,9527770000000000.0,1.2372e+16,3.9239,34.92730678,0.801978061
Klungkung,Bali,Hotel,1,0.15,9508929021.0,9508929021.0,9403725586.0,12018688471.0,177367000000.0,13304719751.0,936883000000.0,12209928760.0,12774566987.0,13304719751.0,13967114505.0,3.9239,22.96437179,0.14916638
Klungkung,Bali,Hotel,1,0.25,9518459919.0,9518459919.0,9234262503.0,13844910959.0,174957000000.0,16374343682.0,933992000000.0,14210425159.0,15311377797.0,16374343682.0,17741653417.0,3.9239,22.94618659,0.246220677
Klungkung,Bali,Hotel,1,0.35,9528220755.0,9528220755.0,8993290781.0,15730921295.0,172278000000.0,19831955958.0,930437000000.0,16307169071.0,18076768912.0,19831955958.0,22154044478.0,3.9239,22.91974467,0.339938731
Klungkung,Bali,Hotel,1,0.45,9538050589.0,9538050589.0,8697953449.0,17626845974.0,169377000000.0,23619467841.0,926222000000.0,18446410409.0,21010271916.0,23619467841.0,27165376601.0,3.9239,22.8863536,0.429421382
Klungkung,Bali,Hotel,1,0.55,9547812764.0,9547812764.0,8365945437.0,19487384338.0,166308000000.0,27663522444.0,921390000000.0,20577009076.0,24046154055.0,27663522444.0,32706181412.0,3.9239,22.84743519,0.51408705
Klungkung,Bali,Hotel,1,0.65,9557400822.0,9557400822.0,8013341708.0,21275774475.0,163129000000.0,31884997161.0,916006000000.0,22655351924.0,27120997259.0,31884997161.0,38686828758.0,3.9239,22.8043737,0.593646264
Klungkung,Bali,Hotel,1,0.75,9566738509.0,9566738509.0,7653390808.0,22965399257.0,159892000000.0,36207238147.0,910152000000.0,24647852436.0,30179113074.0,36207238147.0,45008739571.0,3.9239,22.75841463,0.668047231
Klungkung,Bali,Hotel,1,0.85,9575776070.0,9575776070.0,7296160286.0,24539481767.0,156643000000.0,40561749010.0,903917000000.0,26531307604.0,33175368367.0,40561749010.0,51573955226.0,3.9239,22.71061406,0.73741218
Klungkung,Bali,Hotel,1,0.95,9584484970.0,9584484970.0,6948746175.0,25989633828.0,153419000000.0,44891173522.0,897387000000.0,28291829652.0,36075818976.0,44891173522.0,58291893733.0,3.9239,22.66182707,0.801978061
Tabanan,Bali,Hotel,1,0.15,3025678470.0,3025678470.0,2992203431.0,3824267367.0,56436916219.0,4233474034.0,298110000000.0,3885118765.0,4064782923.0,4233474034.0,4444243674.0,3.9239,21.81927589,0.14916638
Tabanan,Bali,Hotel,1,0.25,3028648053.0,3028648053.0,2938220194.0,4405267551.0,55668880834.0,5210099588.0,297184000000.0,4521569335.0,4871877903.0,5210099588.0,5645159462.0,3.9239,21.80106986,0.246220677
Tabanan,Bali,Hotel,1,0.35,3031704808.0,3031704808.0,2861499917.0,5005290174.0,54815592860.0,6310164067.0,296048000000.0,5188641631.0,5751695792.0,6310164067.0,7049009976.0,3.9239,21.77461177,0.339938731
Tabanan,Bali,Hotel,1,0.45,3034806612.0,3034806612.0,2767505413.0,5608490772.0,53892057092.0,7515216710.0,294704000000.0,5869258896.0,6685025575.0,7515216710.0,8643450121.0,3.9239,21.74121218,0.429421382
Tabanan,Bali,Hotel,1,0.55,3037916022.0,3037916022.0,2661870348.0,6200481573.0,52915838430.0,8801959164.0,293167000000.0,6547177568.0,7650987559.0,8801959164.0,10406428675.0,3.9239,21.70229485,0.51408705
Tabanan,Bali,Hotel,1,0.65,3041002352.0,3041002352.0,2549709009.0,6769589497.0,51904942299.0,10145263673.0,291457000000.0,7208547572.0,8629439949.0,10145263673.0,12309490775.0,3.9239,21.65924508,0.593646264
Tabanan,Bali,Hotel,1,0.75,3044042200.0,3044042200.0,2435233760.0,7307364406.0,50876142423.0,11520787439.0,289602000000.0,7842704477.0,9602697267.0,11520787439.0,14321338716.0,3.9239,21.61330859,0.668047231
Tabanan,Bali,Hotel,1,0.85,3047018900.0,3047018900.0,2321643502.0,7808480919.0,49843945660.0,12906777991.0,287627000000.0,8442281347.0,10556426307.0,12906777991.0,16410870007.0,3.9239,21.56554118,0.73741218
Tabanan,Bali,Hotel,1,0.95,3049921443.0,3049921443.0,2211191319.0,8270276573.0,48820152310.0,14285019296.0,285562000000.0,9002868510.0,11479846254.0,14285019296.0,18549321869.0,3.9239,21.51679727,0.801978061
