Regency/City,Province,Exposure,Year,Climate Change Scenario,CV,AAL,Lognormal_Mean,Lognormal_Median,VaR_95%,TVaR_95%,VaR_99%,TVaR_99%,PML_25,PML_50,PML_100,PML_250,Prob_Any_Loss (%),μ,σ
Bangli,Bali,Rice Field,2028,1,0.55,948614664.994576,948614664.994577,831191260.672216,1936152187.2233,16523412755.4443,2748485304.92867,91543880950.792,2044410908.96066,2389084802.73463,2748485304.92867,3249494317.8227,3.9239,20.5383704835845,0.514087049676788
Bangli,Bali,Rice Field,2028,1,0.65,949554819.784533,949554819.784534,796148176.975846,2113808406.06581,16207349558.7689,3167864704.76328,91007768669.7614,2250873329.90812,2694547832.00819,3167864704.76328,3843645923.60589,3.9239,20.4952958784642,0.59364626421662
Bangli,Bali,Rice Field,2028,1,0.75,950463877.074162,950463877.074161,760371101.659329,2281632595.53153,15885435354.9993,3597220924.74662,90424433982.2242,2448785797.2333,2998321401.8689,3597220924.74662,4471657824.9587,3.9239,20.449317163726,0.668047230836577
Bangli,Bali,Rice Field,2028,1,0.85,951337175.934958,951337175.934959,724861198.791092,2437956058.23923,15562226577.1173,4029741241.88741,89802666093.0722,2635840590.29721,3295916803.02327,4029741241.88741,5123785326.16467,3.9239,20.4014907445467,0.737412180470106
Bangli,Bali,Rice Field,2028,1,0.95,952172340.127769,952172340.127768,690324407.276898,2581944730.2497,15241441307.9982,4459721505.86215,89151117492.2654,2810656778.12261,3583958562.60383,4459721505.86215,5791018405.20078,3.9239,20.3526722005408,0.801978061267079
Buleleng,Bali,Rice Field,2028,1,0.15,12603348588.4562,12603348588.4562,12463909586.9957,15929840262.4022,235085827968.147,17634375072.0189,1241765697236.0,16183314446.4191,16931698664.3141,17634375072.0189,18512327990.7913,3.9239,23.2461030721168,0.14916638004195
Buleleng,Bali,Rice Field,2028,1,0.25,12616068311.0008,12616068311.0008,12239384053.2386,18350483576.1659,231893039807.003,21703073837.5559,1237942955266.64,18834947676.9235,20294185179.9263,21703073837.5559,23515349475.7003,3.9239,23.2279247903165,0.246220677069239
Buleleng,Bali,Rice Field,2028,1,0.35,12629049640.6391,12629049640.6391,11920034036.2785,20850334080.6522,228343089848.371,26285994281.4487,1233234330275.9,21614113799.5543,23959605661.1357,26285994281.4487,29363774691.4826,3.9239,23.201486353972,0.339938730706391
Buleleng,Bali,Rice Field,2028,1,0.45,12642060530.2133,12642060530.2133,11528566867.2269,23363228333.5894,224497549601.558,31306055609.2942,1227646705485.79,24449507243.4522,27847737527.5042,31306055609.2942,36005925122.288,3.9239,23.1680938675112,0.429421381626228
Buleleng,Bali,Rice Field,2028,1,0.55,12654908349.1401,12654908349.1401,11088432018.3615,25829063563.3786,220429097031.045,36665920226.9762,1221232884232.81,27273279273.02,31871370254.5418,36665920226.9762,43349585759.7068,3.9239,23.1291682413298,0.514087049676788
Buleleng,Bali,Rice Field,2028,1,0.65,12667447028.5591,12667447028.5591,10620940095.9218,28199062818.1295,216212626939.887,42260602026.4702,1214080603659.25,30027564581.345,35946362670.9069,42260602026.4702,51275798004.8618,3.9239,23.0860933701156,0.59364626421662
Buleleng,Bali,Rice Field,2028,1,0.75,12679575668.0598,12679575668.0598,10143660534.4479,30437909151.0667,211918184859.192,47988393888.7392,1206298819528.55,32667801017.8258,39998830054.6363,47988393888.7392,59653738685.7595,3.9239,23.0401147694172,0.668047230836577
Buleleng,Bali,Rice Field,2028,1,0.85,12691232053.0274,12691232053.0275,9669948692.01075,32523343828.9535,207606549757.591,53758417633.7759,1198004769704.95,35163205467.4777,43968895605.8421,53758417633.7759,68353418965.6212,3.9239,22.9922888405041,0.737412180470106
Buleleng,Bali,Rice Field,2028,1,0.95,12702384253.9603,12702384253.9603,9209221389.41986,34444241555.808,203327313679.789,59494582908.7099,1189313849323.5,37495357612.3845,47811532528.1942,59494582908.7099,77254650134.8133,3.9239,22.9434711439461,0.801978061267079
Denpasar CIty,Bali,Rice Field,2028,1,0.15,3438779564.42969,3438779564.42969,3400734120.76513,4346401178.58456,64142345617.9213,4811477537.3816,338811425669.533,4415560722.81126,4619754738.13794,4811477537.3816,5051023919.39399,3.9239,21.9472571631337,0.14916638004195
Denpasar CIty,Bali,Rice Field,2028,1,0.25,3442244191.22063,3442244191.22064,3339467385.78153,5006856648.12606,63271096000.9719,5921597601.35549,337767824474.554,5139040756.16814,5537187920.12593,5921597601.35549,6416069819.99857,3.9239,21.9290771658842,0.246220677069239
Denpasar CIty,Bali,Rice Field,2028,1,0.35,3445784056.25807,3445784056.25807,3252332075.73197,5688927574.69038,62302469365.8898,7172025019.71659,336482895689.983,5897321717.77911,6537279489.00466,7172025019.71659,8011784698.18289,3.9239,21.9026381377273,0.339938730706391
Denpasar CIty,Bali,Rice Field,2028,1,0.45,3449337376.61515,3449337376.61514,3145524932.33963,6374566593.5428,61253289125.495,8541736330.8344,334958660923.223,6670953597.56511,7598147602.45951,8541736330.8344,9824077570.82766,3.9239,21.8692466232947,0.429421381626228
Denpasar CIty,Bali,Rice Field,2028,1,0.55,3452852498.70819,3452852498.70819,3025444289.68202,7047379894.31305,60143395548.4433,10004182628.6124,333209605276.547,7441429672.00645,8696004537.09535,10004182628.6124,11827800042.3874,3.9239,21.8303237902666,0.514087049676788
Denpasar CIty,Bali,Rice Field,2028,1,0.65,3456289918.01372,3456289918.01371,2897904217.84285,7694063081.2192,58993222624.48,11530728518.854,331259687972.092,8192966466.80462,9807899777.17022,11530728518.854,13990508370.215,3.9239,21.7872536291747,0.59364626421662
Denpasar CIty,Bali,Rice Field,2028,1,0.75,3459622025.60659,3459622025.60658,2767697620.48527,8304983042.74527,57821873472.6486,13093632532.9229,329138614316.325,8913409004.22236,10913680163.9268,13093632532.9229,16276521680.9981,3.9239,21.7412816275804,0.668047230836577
Denpasar CIty,Bali,Rice Field,2028,1,0.85,3462831477.26173,3462831477.26174,2638467453.30078,8874068198.11794,56645918409.0639,14668106293.5583,326878321120.477,9594360439.19447,11997012984.0959,14668106293.5583,18650385540.4762,3.9239,21.69346407543,0.737412180470106
Denpasar CIty,Bali,Rice Field,2028,1,0.95,3465909022.05596,3465909022.05597,2512782077.88034,9398283438.71187,55478873636.9291,16233394262.3775,324510227215.12,10230795702.2683,13045615581.6673,16233394262.3775,21079317358.4356,3.9239,21.6446563738329,0.801978061267079
Gianyar,Bali,Rice Field,2028,1,0.15,11371003921.0909,11371003921.0909,11245199146.1747,14372234078.4923,212099336367.411,15910100929.3338,1120346907271.91,14600923773.1494,15276131621.0034,15910100929.3338,16702208361.0871,3.9239,23.143207131954,0.14916638004195
Gianyar,Bali,Rice Field,2028,1,0.25,11382493941.7343,11382493941.7343,11042641130.5232,16556209350.2199,209218994037.31,19580989923.5871,1116899325620.21,16993303503.1623,18309859630.478,19580989923.5871,21216064810.8992,3.9239,23.125030082021,0.246220677069239
Gianyar,Bali,Rice Field,2028,1,0.35,11394219105.845,11394219105.845,10754528917.3172,18811651050.965,206016388490.997,23715828726.6545,1112652382234.4,19500750683.432,21616907396.906,23715828726.6545,26492673014.1894,3.9239,23.0985927974345,0.339938730706391
Gianyar,Bali,Rice Field,2028,1,0.45,11405968499.0164,11405968499.0164,10401347961.6029,21078861770.3093,202547043082.268,28245069959.4967,1107612134685.45,22058928508.4356,25124892911.9177,28245069959.4967,32485404316.9047,3.9239,23.0652012463874,0.429421381626228
Gianyar,Bali,Rice Field,2028,1,0.55,11417567263.4761,11417567263.4761,10004254074.6435,23303611725.2888,198876512791.993,33080888373.0238,1101826122750.58,24606618396.9191,28755128336.0428,33080888373.0238,39111054588.4681,3.9239,23.0262762469447,0.514087049676788
Gianyar,Bali,Rice Field,2028,1,0.65,11428883007.3166,11428883007.3166,9582473998.93151,25441889682.8838,195072362444.42,38128557024.1881,1095373452076.9,27091609052.8049,32431694608.8782,38128557024.1881,46262289092.9134,3.9239,22.9832016418243,0.59364626421662
Gianyar,Bali,Rice Field,2028,1,0.75,11439824460.294,11439824460.294,9151859568.23523,27461828908.3375,191197789121.617,43296307115.5064,1088352410469.75,29473692095.9536,36087926474.9234,43296307115.5064,53821067583.8618,3.9239,22.9372229270862,0.668047230836577
Gianyar,Bali,Rice Field,2028,1,0.85,11450335523.2706,11450335523.2706,8724460836.71771,29343344887.5732,187307634248.632,48502140417.4862,1080868785180.55,31725091700.634,39669797634.3795,48502140417.4862,61670102480.897,3.9239,22.8893965079069,0.737412180470106
Gianyar,Bali,Rice Field,2028,1,0.95,11460387595.7288,11460387595.7288,8308774515.67584,31076398790.8329,183446648832.262,53677401529.3591,1073026717953.83,33829186921.6924,43136680749.3691,53677401529.3591,69700948768.0506,3.9239,22.840577963901,0.801978061267079
Jembrana,Bali,Rice Field,2028,1,0.15,3373084692.24405,3373084692.24405,3335766073.46372,4263366990.27887,62916962275.3413,4719558472.51569,332338730084.556,4331205301.97721,4531498369.45695,4719558472.51569,4954528530.67423,3.9239,21.9279681971208,0.14916638004195
Jembrana,Bali,Rice Field,2028,1,0.25,3376488010.92905,3376488010.92906,3275674520.63345,4911212135.37244,62062446827.7096,5808479060.70052,331315544877.572,5040871169.2021,5431412644.76551,5808479060.70052,6293505521.70641,3.9239,21.9097896453254,0.246220677069239
Jembrana,Bali,Rice Field,2028,1,0.35,3379960237.16284,3379960237.16284,3190203714.03101,5580253631.86386,61112323261.035,7035019894.10899,330055159972.095,5784666881.73607,6412399724.21565,7035019894.10899,7858737885.61628,3.9239,21.883350611902,0.339938730706391
Jembrana,Bali,Rice Field,2028,1,0.45,3383438962.10193,3383438962.10193,3085430750.98808,6252782672.21017,60083065921.3355,8378549370.57704,328559389911.939,6543507303.57511,7452987583.13695,8378549370.57704,9636391918.40021,3.9239,21.8499571121055,0.429421381626228
Jembrana,Bali,Rice Field,2028,1,0.55,3386872532.9128,3386872532.9128,2967631593.99816,6912712721.4327,58994125725.1336,9813014419.74926,326842360117.054,7299232669.5537,8529834078.86443,9813014419.74926,11601784641.3462,3.9239,21.8110300285358,0.514087049676788
Jembrana,Bali,Rice Field,2028,1,0.65,3390221914.51035,3390221914.51035,2842509922.06373,7546988790.96485,57865549734.9126,11310315234.5952,324927561112.189,8036355490.85302,9620418873.59743,11310315234.5952,13723075666.9572,3.9239,21.7679532741945,0.59364626421662
Jembrana,Bali,Rice Field,2028,1,0.75,3393460259.01862,3393460259.01863,2714768207.2149,8146158655.13179,56716088716.9556,12843230074.7874,322844171740.142,8742949086.44075,10704967086.5221,12843230074.7874,15965249692.2227,3.9239,21.7219724118128,0.668047230836577
Jembrana,Bali,Rice Field,2028,1,0.85,3396571120.57511,3396571120.57511,2587981082.33247,8704265270.10085,55562013869.3044,14387435992.0115,320623591633.122,9410774911.2658,11767453340.5729,14387435992.0115,18293515387.7212,3.9239,21.674143903795,0.737412180470106
Jembrana,Bali,Rice Field,2028,1,0.95,3399546170.4196,3399546170.41961,2464669048.03227,9218331545.71333,54416602170.2834,15922568349.7141,318296727689.854,10034903434.759,12795827071.3971,15922568349.7141,20675705030.0244,3.9239,21.6253233749941,0.801978061267079
Karangasem,Bali,Rice Field,2028,1,0.15,6994665190.97867,6994665190.97867,6917278683.50128,8840817057.40744,130469029420.269,9786807737.26197,689160919167.431,8981491342.44457,9396833106.71046,9786807737.26197,10274058143.5452,3.9239,22.6572882754021,0.14916638004195
Karangasem,Bali,Rice Field,2028,1,0.25,7001733067.1307,7001733067.1307,6792678823.09641,10184249520.9894,128697239490.878,12044887995.279,687040202338.945,10453119998.7399,11262975432.7552,12044887995.279,13050674421.7275,3.9239,22.639111225469,0.246220677069239
Karangasem,Bali,Rice Field,2028,1,0.35,7008945587.48796,7008945587.48797,6615451862.06524,11571643251.9178,126727215235.264,14588358496.8132,684427772752.7,11995530293.5353,13297245410.7852,14588358496.8132,16296483497.3474,3.9239,22.6126739408826,0.339938730706391
Karangasem,Bali,Rice Field,2028,1,0.45,7016173011.90903,7016173011.90902,6398199053.58903,12966276479.4903,124593110829.503,17374438443.0302,681327356612.735,13569146617.0419,15455118571.5533,17374438443.0302,19982802606.2735,3.9239,22.5792823898355,0.429421381626228
Karangasem,Bali,Rice Field,2028,1,0.55,7023307779.83168,7023307779.83168,6153934008.22098,14334790744.0807,122335251221.681,20349103737.4685,677768197143.946,15136311478.1261,17688191529.0859,20349103737.4685,24058450248.6196,3.9239,22.5403573903927,0.514087049676788
Karangasem,Bali,Rice Field,2028,1,0.65,7030268452.79427,7030268452.79428,5894483705.12513,15650113340.2576,119995197678.294,23454084832.797,673798954739.026,16664908052.4701,19949764061.2376,23454084832.797,28457401423.7213,3.9239,22.4972827852724,0.59364626421662
Karangasem,Bali,Rice Field,2028,1,0.75,7036998887.57477,7036998887.57475,5629599110.05981,16892642028.6848,117611824729.083,26632931830.8511,669480089344.668,18130202890.0726,22198828254.7815,26632931830.8511,33107045831.8892,3.9239,22.4513040705342,0.668047230836577
Karangasem,Bali,Rice Field,2028,1,0.85,7043464575.81413,7043464575.81414,5366692593.55874,18050022187.689,115218867074.12,29835205019.7519,664876674054.693,19515110199.4996,24402150819.0406,29835205019.7519,37935236162.1412,3.9239,22.4034776513549,0.737412180470106
Karangasem,Bali,Rice Field,2028,1,0.95,7049647924.42686,7049647924.42685,5110990752.24949,19116078614.6626,112843852477.153,33018672284.7926,660052769759.464,20809405910.1838,26534740589.8199,33018672284.7926,42875264445.3664,3.9239,22.354659107349,0.801978061267079
Klungkung,Bali,Rice Field,2028,1,0.15,1262486478.22276,1262486478.22276,1248518773.31916,1595703537.86388,23548716196.2203,1766448013.72264,124388561569.838,1621094228.88968,1696060413.39029,1766448013.72264,1854393188.02984,3.9239,20.9452237042704,0.14916638004195
Klungkung,Bali,Rice Field,2028,1,0.25,1263762178.74995,1263762178.74996,1226029399.68159,1838183381.19724,23228920928.3935,2174015168.7832,124005787520.33,1886712557.8319,2032885606.41158,2174015168.7832,2355552344.43085,3.9239,20.9270466543373,0.246220677069239
Klungkung,Bali,Rice Field,2028,1,0.35,1265063986.51006,1265063986.51006,1194041215.00522,2088597915.33779,22873345798.4084,2633093198.72047,123534262874.347,2165106460.59685,2400056624.63698,2633093198.72047,2941397407.34364,3.9239,20.9006093697509,0.339938730706391
Klungkung,Bali,Rice Field,2028,1,0.45,1266368484.34589,1266368484.34589,1154828654.35102,2340319126.26314,22488155388.0279,3135960478.756,122974660184.769,2449132825.84734,2789537123.38953,3135960478.756,3606751345.28992,3.9239,20.8672178187038,0.429421381626228
Klungkung,Bali,Rice Field,2028,1,0.55,1267656258.35389,1267656258.35388,1110740580.30319,2587326053.27498,22080628058.7316,3672866050.20643,122332257642.188,2731994748.7906,3192590641.57735,3672866050.20643,4342376267.70918,3.9239,20.828292819261,0.514087049676788
Klungkung,Bali,Rice Field,2028,1,0.65,1268912609.48073,1268912609.48073,1063911677.0625,2824732268.84565,21658265318.5316,4233292681.21163,121615838095.551,3007895374.92149,3600788126.86141,4233292681.21163,5136355139.50575,3.9239,20.7852182141407,0.59364626421662
Klungkung,Bali,Rice Field,2028,1,0.75,1270127404.2809,1270127404.2809,1016101923.42472,3048999710.54772,21228083738.8869,4807051573.42544,120836314127.96,3272370495.39885,4006727947.49305,4807051573.42544,5975582326.73797,3.9239,20.7392394994025,0.668047230836577
Klungkung,Bali,Rice Field,2028,1,0.85,1271294414.24517,1271294414.24517,968649198.66138,3257898458.52362,20796172189.1752,5385038723.65768,120005430962.211,3522336248.44138,4404411734.864,5385038723.65768,6847035761.57723,3.9239,20.6914130802232,0.737412180470106
Klungkung,Bali,Rice Field,2028,1,0.95,1272410463.94885,1272410463.94885,922496865.662524,3450313933.36472,20367499231.659,5959631540.64662,119134751125.695,3755947263.25709,4789328764.58509,5959631540.64662,7738675138.06286,3.9239,20.6425945362173,0.801978061267079
Tabanan,Bali,Rice Field,2028,1,0.15,19751810977.6417,19751810977.6417,19533283910.773,24965047309.3466,368423582428.106,27636373039.0179,1946079738902.89,25362288894.4123,26535147322.2154,27636373039.0179,29012289921.5155,3.9239,23.6953857146928,0.14916638004195
Tabanan,Bali,Rice Field,2028,1,0.25,19771750717.922,19771750717.922,19181415673.7351,28758657442.0263,363419986580.709,34012796629.7267,1940089329826.88,29517903761.5479,31804803248.4868,34012796629.7267,36852973241.5091,3.9239,23.6772077135702,0.246220677069239
Tabanan,Bali,Rice Field,2028,1,0.35,19792104771.3792,19792104771.3793,18680943478.538,32676409419.9604,357856726095.719,41195115043.6669,1932710993069.39,33873396418.1047,37549224923.4781,41195115043.6669,46018577938.5048,3.9239,23.650769775888,0.339938730706391
Tabanan,Bali,Rice Field,2028,1,0.45,19812509972.0144,19812509972.0144,18067453914.9762,36614616203.6988,351830299304.746,49062535135.0944,1923955555854.11,38317021573.6629,43642693858.5784,49062535135.0944,56428123313.6051,3.9239,23.6173780304042,0.429421381626228
Tabanan,Bali,Rice Field,2028,1,0.55,19832664616.7165,19832664616.7165,17377696248.6154,40479088499.3764,345454604061.152,57462517994.0011,1913905778190.83,42742451062.9984,49948540099.5789,57462517994.0011,67937101709.9678,3.9239,23.5784533961345,0.514087049676788
Tabanan,Bali,Rice Field,2028,1,0.65,19852339702.6735,19852339702.6735,16645067492.3383,44193385857.4986,338847007478.374,66230537659.0481,1902699140239.63,47059001799.5628,56334903253.1555,66230537659.0481,80359093527.1491,3.9239,23.5353797627767,0.59364626421662
Tabanan,Bali,Rice Field,2028,1,0.75,19871376812.1192,19871376812.1192,15897101449.6954,47702161172.2788,332117273867.865,75207205866.8071,1890506355922.43,51196838178.4087,62685995562.2803,75207205866.8071,93489084391.2448,3.9239,23.4894026307928,0.668047230836577
Tabanan,Bali,Rice Field,2028,1,0.85,19889678026.4155,19889678026.4155,15154727705.9023,50970531024.6833,325360643757.867,84250103810.08,1877511107194.47,55107717848.2437,68907980968.5347,84250103810.08,107123365923.056,3.9239,23.4415783800167,0.737412180470106
Tabanan,Bali,Rice Field,2028,1,0.95,19907192824.5983,19907192824.5983,14432703522.2885,53981059353.8553,318654825661.502,93239986313.0793,1863894183492.87,58762772334.2006,74930294836.7008,93239986313.0793,121073586350.618,3.9239,23.3927625464655,0.801978061267079
